date,pm25,pm10,no2,no,o3,so2,co,h2s,tsp,co2
2022-11-03,4.02,5.91,9.17,66.11,,8.93,272.12,4.36,,
2022-11-04,13.45,17.45,16.66,61.26,,6.92,248.94,4.1,47.04,
2022-11-05,16.76,21.65,19.8,62.19,,9.14,292.08,4.08,52.25,
2022-11-06,20.61,26.88,21.01,64.1,,9.67,328.64,4.18,58.97,
2022-11-07,30.13,38.89,18.7,77.19,,7.68,448.78,4.3,80.55,
2022-11-08,28.43,36.32,19.85,69.25,,8.18,474.53,4.31,82.45,
2022-11-09,18.74,22.81,18.6,65.05,,9.32,344.2,4.13,51.18,
2022-11-10,17.3,21.25,17.97,62.82,,8.75,307.15,4.09,49.95,
2022-11-11,14.44,18.06,24.82,54.81,,8.55,296.07,4.04,45.62,
2022-11-12,12.78,15.24,36.47,35.31,,8.49,238.62,4.08,40.91,
2022-11-13,14.37,18.21,19.71,27.68,,8.48,226.27,4.14,45.35,
2022-11-14,6.02,10.45,22.18,40.19,,8.15,266.8,4.09,23.08,
2022-11-15,5.55,8.56,55.14,32.35,,8.33,263.69,4.06,19.02,
2022-11-16,16.2,21.25,43.11,47.48,,6.73,309.24,3.32,52.91,
2022-11-17,22.94,28.81,39.49,61.19,,8.86,394.91,4.94,56.43,
2022-11-18,35.32,47.65,30.73,76.81,,12.57,525.09,5.21,85.94,
2022-11-19,31.24,41.76,28.65,64.77,,11.45,464.05,4.75,84.22,
2022-11-20,41.15,52.44,26.47,72.99,,15.32,469.72,4.69,83.56,
2022-11-21,59.57,80.79,45.43,92.49,,15.12,782.39,5.8,114.46,
2022-11-22,28.54,35.63,36.02,42.13,,9.21,392.58,4.33,80.19,
2022-11-23,35.94,50.26,38.9,78.38,,14.12,549.25,4.71,76.06,
2022-11-24,30.37,40.59,37.03,61.52,,14.4,499.87,4.6,71.94,
2022-11-25,25.22,34.0,27.88,42.58,,19.47,395.35,4.69,69.36,
2022-11-26,63.36,82.52,64.15,67.67,,27.78,862.48,5.39,122.85,
2022-11-27,48.28,57.46,53.63,57.39,,20.84,699.95,4.91,82.44,
2022-11-28,42.86,56.06,46.8,49.88,,16.42,700.81,4.49,78.73,
2022-11-29,57.58,72.32,61.3,61.33,,17.13,840.89,5.27,123.84,
2022-11-30,45.65,58.82,59.08,56.83,,17.04,709.94,6.03,123.68,
2022-12-01,34.68,32.03,21.35,15.97,,18.98,397.92,4.08,62.92,
2022-12-02,25.16,32.93,21.51,13.48,,14.26,409.37,4.46,63.02,
2022-12-03,24.0,32.34,16.04,10.62,,14.71,355.68,4.33,62.07,
2022-12-04,58.92,75.87,57.68,34.39,,25.43,781.52,5.95,137.04,
2022-12-05,52.06,99.97,100.22,57.34,,22.24,1301.14,7.39,129.75,
2022-12-06,126.38,170.66,123.22,89.08,,33.13,2022.3,7.78,213.74,
2022-12-07,96.82,121.25,123.1,53.62,,35.33,1406.8,7.31,142.69,
2022-12-08,139.8,145.41,122.9,81.38,,30.13,1769.69,7.72,169.99,
2022-12-09,41.76,50.38,33.97,20.87,,17.99,624.02,4.69,84.59,
2022-12-10,32.71,37.29,27.88,17.7,,16.3,481.89,4.88,64.99,
2022-12-11,30.02,35.0,27.21,17.7,,16.24,474.17,5.86,62.51,
2022-12-12,23.35,30.32,30.08,20.29,,93.56,472.37,6.7,57.82,
2022-12-13,47.66,59.19,40.73,24.6,,98.92,645.25,6.96,95.61,
2022-12-14,38.96,48.38,37.64,21.29,,98.93,529.51,6.88,76.61,
2022-12-15,76.92,91.86,58.51,53.1,,102.7,1032.76,8.68,87.46,
2022-12-16,154.32,146.54,94.18,70.56,,116.46,1556.39,10.42,182.37,
2022-12-17,86.48,112.58,64.53,42.98,,88.43,1153.26,10.09,172.73,
2022-12-18,51.67,62.56,34.84,22.47,,114.94,803.43,9.35,95.71,
2022-12-19,23.14,27.91,23.5,15.19,,91.52,539.83,9.42,56.78,
2022-12-20,47.05,30.17,17.39,67.13,,92.61,498.74,9.59,60.31,
2022-12-21,39.68,35.08,20.75,80.19,,104.95,581.17,9.74,69.49,
2022-12-22,38.5,46.72,24.59,85.5,,105.37,729.19,11.01,81.91,
2022-12-23,26.1,30.82,20.85,75.26,,105.81,537.26,9.83,59.99,
2022-12-24,23.88,26.82,16.64,77.75,,97.69,496.96,11.11,52.82,
2022-12-25,48.75,63.74,38.21,96.28,,97.9,982.38,15.06,92.23,
2022-12-26,140.46,176.9,87.0,198.25,,113.21,2379.49,16.06,114.19,
2022-12-27,56.9,67.63,43.26,93.22,,112.4,1034.37,13.35,104.9,
2022-12-28,75.34,72.71,40.66,91.34,,118.19,902.55,12.66,108.87,
2022-12-29,45.0,54.42,31.08,78.55,,106.72,673.89,13.07,81.28,
2022-12-30,36.61,42.68,25.94,83.09,,92.91,672.47,13.56,67.63,
2022-12-31,36.37,39.72,25.69,68.92,,109.2,312.28,11.13,56.26,
2023-01-01,46.54,54.95,31.39,75.36,,111.27,614.63,13.53,85.66,
2023-01-02,22.61,25.17,16.79,64.16,,101.77,306.58,12.24,49.93,
2023-01-03,21.59,18.41,32.39,40.47,,131.15,274.04,12.39,45.04,
2023-01-04,16.56,17.73,34.49,41.9,,106.48,261.14,12.93,44.09,
2023-01-05,22.46,25.93,29.23,79.72,,169.51,420.09,17.96,77.99,
2023-01-06,19.69,22.35,32.4,75.32,,62.8,381.41,12.74,74.88,
2023-01-07,15.93,18.77,28.91,61.96,,27.73,262.4,4.66,67.09,
2023-01-08,16.68,20.81,29.48,28.98,,37.45,273.72,5.43,76.41,
2023-01-09,24.53,30.36,19.68,19.21,,33.1,419.17,6.19,92.95,
2023-01-10,36.74,46.54,26.2,21.77,,32.47,587.32,5.47,110.41,
2023-01-11,29.91,35.02,21.72,12.79,,41.2,408.43,5.44,69.36,
2023-01-12,22.14,25.08,17.24,13.12,,38.65,327.76,3.99,52.59,
2023-01-13,21.31,23.45,24.1,23.0,,40.02,311.21,4.67,51.82,
2023-01-14,20.44,22.59,24.19,24.34,,38.32,305.72,5.3,50.09,
2023-01-15,24.68,28.31,23.83,31.69,,42.43,375.47,4.73,57.66,
2023-01-16,30.6,37.56,38.46,84.04,,43.7,725.57,5.65,73.2,
2023-01-17,82.89,125.92,60.76,147.14,,48.77,1728.81,9.08,207.15,
2023-01-18,81.81,118.11,62.77,119.51,,36.31,1566.98,6.1,168.69,
2023-01-19,46.86,67.84,53.1,99.53,,31.42,1318.24,4.58,83.41,
2023-01-20,60.77,80.13,66.51,101.89,,32.45,1505.98,4.83,107.2,
2023-01-21,51.66,67.11,56.26,74.95,,32.09,1296.08,5.37,75.28,
2023-01-22,20.06,27.85,37.71,35.56,,31.31,820.49,7.76,40.36,
2023-01-23,36.71,48.41,47.39,46.58,,34.35,1022.05,6.46,63.93,
2023-01-24,25.77,32.06,48.52,35.62,,33.01,930.02,6.46,39.22,
2023-01-25,15.52,18.88,28.1,23.01,,33.97,784.25,6.86,23.85,
2023-01-26,29.15,37.91,26.92,23.99,,35.5,848.83,6.26,47.7,
2023-01-27,32.11,41.8,25.87,17.77,,33.48,832.49,5.48,51.44,
2023-01-28,26.89,33.97,22.56,15.5,,34.04,773.66,6.37,40.42,
2023-01-29,36.09,45.35,38.59,31.47,,33.72,976.14,6.33,51.54,
2023-01-30,60.64,79.19,71.5,55.16,,41.86,1361.58,7.84,77.34,
2023-01-31,149.25,196.14,158.97,122.91,,48.97,2487.24,11.52,157.74,
2023-02-01,185.77,248.08,173.15,146.69,,58.71,3064.66,14.0,152.87,
2023-02-02,54.22,77.69,67.11,39.79,,44.48,1410.01,10.4,69.85,
2023-02-03,31.69,44.56,34.4,19.66,,38.86,665.01,8.19,43.14,
2023-02-04,27.29,36.12,32.33,16.36,,37.85,501.7,7.31,31.71,
2023-02-05,50.61,68.86,52.01,24.17,,42.44,755.0,10.26,56.78,
2023-02-06,59.11,79.66,78.7,40.72,,45.93,1004.21,12.18,60.11,
2023-02-07,32.81,44.48,35.65,22.12,,39.78,664.34,10.27,42.96,
2023-02-08,48.63,66.69,54.86,30.69,,45.98,811.62,10.82,53.29,
2023-02-09,48.29,67.05,45.66,25.48,,36.36,880.21,6.5,60.56,
2023-02-10,24.03,33.51,24.18,13.17,,24.63,477.93,4.02,33.84,
2023-02-11,41.19,55.66,40.67,17.92,,34.14,754.04,4.37,42.53,
2023-02-12,34.75,46.01,29.21,18.49,,32.21,815.04,4.41,45.34,
2023-02-13,39.07,54.82,41.31,23.58,,32.72,945.46,4.37,41.34,
2023-02-14,189.02,86.58,67.84,58.55,,37.87,1345.83,4.29,43.88,
2023-02-15,55.21,77.58,55.78,28.03,,33.66,1091.63,4.28,59.29,
2023-02-16,58.3,75.85,51.31,29.38,,31.59,1055.1,4.21,60.23,
2023-02-17,42.94,51.55,35.78,16.8,,30.23,571.5,3.76,81.36,
2023-02-18,45.15,54.99,29.27,15.75,,28.27,629.93,4.18,93.88,
2023-02-19,55.96,51.87,24.44,14.43,,29.39,551.27,3.93,93.5,
2023-02-20,28.15,31.52,12.98,8.76,,26.6,351.76,3.56,74.8,
2023-02-21,45.17,36.59,20.15,12.24,,24.6,418.1,3.41,79.82,
2023-02-22,35.89,30.66,13.86,8.69,,23.95,343.54,3.12,75.21,
2023-02-23,26.11,28.9,11.46,8.29,,26.07,325.13,4.06,73.59,
2023-02-24,29.06,32.56,12.19,8.41,,25.71,358.85,3.57,77.46,
2023-02-25,30.38,34.69,12.68,8.3,,24.39,346.56,3.37,78.75,
2023-02-26,29.95,34.38,12.57,7.97,,25.08,327.66,3.75,78.39,
2023-02-27,28.06,33.08,15.05,8.88,,30.69,350.07,3.52,82.52,
2023-02-28,32.59,27.77,10.31,6.2,,38.3,255.25,3.59,72.82,
2023-03-01,27.45,30.88,9.29,6.93,,40.39,298.86,4.19,74.6,
2023-03-02,23.79,25.59,11.84,8.38,,29.53,316.47,3.92,68.67,
2023-03-03,24.35,26.71,13.99,9.52,,22.98,303.53,3.9,70.22,
2023-03-04,25.54,47.05,11.76,7.93,,12.08,312.93,3.97,146.35,
2023-03-05,15.76,22.36,18.3,10.29,,12.47,360.45,4.0,38.61,
2023-03-06,46.56,49.19,10.78,7.72,,11.19,279.09,3.85,153.88,
2023-03-07,50.29,54.36,16.06,9.53,,12.87,341.67,5.12,259.36,
2023-03-08,54.98,59.89,15.56,9.86,,14.85,416.28,5.23,275.84,
2023-03-09,50.61,54.57,16.19,9.38,,13.02,398.93,4.0,153.4,
2023-03-10,49.28,54.61,23.51,6.81,,12.84,406.32,4.02,156.48,
2023-03-11,49.07,52.74,20.83,7.61,,12.87,405.04,4.03,154.73,
2023-03-12,49.17,54.66,19.78,5.79,,16.3,356.52,4.09,150.72,
2023-03-13,47.86,53.01,23.48,7.1,,12.73,409.26,4.01,144.34,
2023-03-14,52.57,58.47,21.23,7.48,,13.74,463.8,4.12,160.9,
2023-03-15,43.16,46.07,11.86,4.09,,12.35,291.53,3.9,150.03,
2023-03-16,54.92,61.52,22.6,5.59,,13.66,453.36,4.15,170.04,
2023-03-17,73.36,85.63,42.22,16.73,,20.32,713.92,4.65,174.01,
2023-03-18,62.61,72.51,21.11,7.86,,15.29,531.65,4.28,183.52,
2023-03-19,45.84,49.87,15.78,5.36,,16.88,324.09,4.14,149.0,
2023-03-20,48.42,55.23,25.73,9.07,,15.72,422.94,4.15,154.52,
2023-03-21,66.57,81.89,34.35,13.91,,15.4,701.67,5.03,188.56,
2023-03-22,59.21,69.67,27.49,7.27,,19.74,558.23,4.65,181.36,
2023-03-23,60.33,68.94,20.99,5.49,,15.5,488.71,4.16,193.81,
2023-03-24,57.94,64.91,20.13,62.07,,17.42,498.55,4.48,186.6,
2023-03-25,56.84,64.64,23.1,75.33,,20.29,465.38,4.48,182.68,
2023-03-26,49.5,54.91,16.4,72.85,,21.12,366.26,4.31,168.4,
2023-03-27,59.16,68.33,26.54,77.05,,22.54,598.7,4.5,181.05,
2023-03-28,52.72,60.76,22.23,76.92,,23.48,431.14,4.35,170.72,
2023-03-29,47.48,56.34,20.76,68.72,,23.85,380.13,4.29,167.51,
2023-03-30,39.4,43.33,11.44,70.78,,15.65,249.05,3.98,139.62,
2023-03-31,41.66,47.41,17.86,73.58,,14.09,311.55,4.0,140.62,
2023-04-01,41.01,46.57,14.61,73.23,,13.85,281.89,3.95,138.74,
2023-04-02,71.24,74.62,13.89,88.78,,15.23,295.12,3.21,138.37,
2023-04-03,41.72,48.44,20.75,73.13,,13.42,343.4,4.01,141.99,
2023-04-04,44.77,53.54,28.15,77.52,,12.57,449.67,4.37,147.49,
2023-04-05,54.44,68.79,33.84,87.54,,16.55,558.33,4.33,176.88,
2023-04-06,33.38,62.16,49.25,110.36,,13.96,966.82,5.32,62.14,
2023-04-07,52.74,58.91,18.85,71.05,,16.38,373.03,4.78,162.0,
2023-04-08,57.4,69.08,33.1,100.31,,30.33,613.3,6.1,285.89,
2023-04-09,94.63,120.24,48.54,137.22,,25.4,1325.26,7.98,297.42,
2023-04-10,75.24,90.75,33.19,100.91,,20.55,789.42,6.47,338.36,
2023-04-11,46.43,53.87,17.57,71.57,,17.67,365.8,4.23,164.69,
2023-04-12,46.27,55.02,21.1,70.77,,13.53,476.05,4.96,158.83,
2023-04-13,52.08,63.82,31.18,77.51,,13.37,637.6,4.71,169.64,
2023-04-14,43.78,48.33,22.13,60.52,,14.38,423.27,4.65,147.95,
2023-04-15,75.5,57.91,30.15,67.6,,15.46,453.25,4.71,161.21,
2023-04-16,47.8,52.34,23.74,57.44,,17.77,351.4,4.31,152.69,
2023-04-17,61.5,65.34,38.71,70.48,,17.4,529.64,4.74,161.01,
2023-04-18,44.85,47.94,34.68,50.35,,14.7,314.29,4.42,149.91,
2023-04-19,56.59,63.1,38.6,59.91,,17.79,404.07,4.36,157.88,
2023-04-20,51.31,56.66,39.29,64.88,,15.82,437.9,4.45,146.06,
2023-04-21,59.86,70.8,48.32,66.66,,13.08,606.29,4.66,161.49,
2023-04-22,58.69,70.72,38.76,55.17,,14.34,714.2,4.56,165.78,
2023-04-23,42.58,48.54,17.78,27.93,,12.75,295.59,4.18,147.83,
2023-04-24,47.97,57.07,26.98,40.46,,14.45,462.51,4.52,163.25,
2023-04-25,44.45,51.7,28.31,28.16,,13.72,400.01,4.27,160.15,
2023-04-26,50.88,66.11,73.55,41.89,,14.26,840.69,5.02,182.93,
2023-04-27,53.14,73.37,90.85,50.25,,17.28,975.79,4.99,182.46,
2023-04-28,53.78,70.99,61.43,31.9,,13.12,656.25,5.49,182.71,
2023-04-29,92.07,115.58,28.85,7.61,,14.91,374.53,4.7,243.53,
2023-04-30,61.27,69.18,24.45,6.78,,13.38,347.6,4.53,175.12,
2023-05-01,49.04,57.91,20.78,5.87,,11.42,334.44,4.54,158.49,
2023-05-02,49.27,57.05,32.26,11.26,,14.05,393.1,4.57,156.53,
2023-05-03,45.95,56.05,23.62,7.61,,11.75,357.69,4.35,160.36,
2023-05-04,49.96,67.95,64.57,36.92,,12.91,715.85,5.76,176.03,
2023-05-05,68.02,90.8,80.16,91.82,,11.7,1402.94,7.9,189.47,
2023-05-06,43.36,55.26,47.08,14.49,,9.5,388.2,4.81,153.87,
2023-05-07,45.03,58.24,49.85,12.5,,13.28,512.15,4.75,161.06,
2023-05-08,51.59,68.68,37.23,11.5,,8.83,505.19,4.98,180.11,
2023-05-09,90.75,122.92,14.39,2.56,,16.92,399.14,4.4,253.24,
2023-05-10,72.6,95.72,22.36,3.41,,11.31,386.01,4.38,212.7,
2023-05-11,56.38,71.81,18.81,3.64,,10.9,347.47,4.37,181.38,
2023-05-12,72.67,94.25,18.97,2.8,,9.27,364.7,4.29,209.94,
2023-05-13,55.66,82.33,28.36,6.31,,9.89,407.57,4.38,198.96,
2023-05-14,49.05,56.86,29.45,9.8,,10.56,445.5,4.62,164.11,
2023-05-15,61.48,83.84,71.3,32.89,,12.48,747.53,5.58,309.53,
2023-05-16,55.66,89.22,44.95,15.16,,9.16,490.18,5.01,385.59,
2023-05-17,39.19,59.93,15.89,4.6,,11.43,282.49,4.69,279.12,
2023-05-18,27.8,11.25,99.34,25.9,,13.99,351.43,4.38,21.9,
2023-05-19,6.01,13.01,78.85,20.6,,19.34,306.28,4.38,24.65,
2023-05-20,10.88,13.27,73.87,21.41,,25.78,276.77,4.77,24.58,
2023-05-21,9.69,18.23,89.05,48.92,,24.22,322.7,5.74,40.39,
2023-05-22,8.99,15.48,111.03,33.58,,11.93,330.78,5.2,33.2,
2023-05-23,16.04,29.02,138.25,34.4,,11.18,536.48,5.06,65.25,
2023-05-24,39.32,78.91,128.65,35.59,,10.04,421.35,6.54,149.31,
2023-05-25,39.6,72.78,144.69,50.73,,9.92,350.8,4.8,134.58,
2023-05-26,33.0,63.54,146.01,33.3,,11.85,348.87,6.88,121.09,
2023-05-27,31.07,60.79,115.08,65.64,,11.67,324.35,6.6,120.24,
2023-05-28,29.99,58.2,81.19,40.78,,10.71,265.91,5.83,113.53,
2023-05-29,59.95,71.65,168.32,79.44,,11.15,772.9,9.13,141.84,
2023-05-30,59.71,69.5,144.64,61.21,,11.18,483.19,6.97,133.95,
2023-05-31,34.05,64.43,142.44,49.89,,11.96,450.65,6.86,122.29,
2023-06-01,30.63,59.76,103.83,48.64,,10.97,342.0,5.74,111.94,
2023-06-02,31.93,62.03,106.81,49.28,,11.56,375.46,4.46,115.86,
2023-06-03,32.39,62.35,118.82,58.64,,12.85,365.75,4.54,113.88,
2023-06-04,32.8,61.66,126.39,66.96,,13.13,375.18,5.21,112.25,
2023-06-05,55.68,63.06,133.69,33.99,,13.2,421.83,5.04,124.03,
2023-06-06,56.88,68.02,150.68,47.87,,13.53,530.9,5.42,131.79,
2023-06-07,54.59,63.69,186.52,61.05,,12.94,570.46,5.4,122.32,
2023-06-08,57.13,66.69,114.35,47.34,,12.48,329.99,5.21,124.49,
2023-06-09,57.61,63.27,155.74,41.07,,13.42,393.0,5.24,119.44,
2023-06-10,54.01,58.79,161.72,55.55,,13.92,504.73,5.85,108.11,
2023-06-11,56.44,63.06,148.16,44.47,,14.98,613.9,7.65,115.69,
2023-06-12,53.06,57.81,114.11,40.51,,15.08,348.06,5.04,109.11,
2023-06-13,52.45,59.85,98.54,28.74,,22.59,262.89,5.14,116.81,
2023-06-14,6.71,12.97,103.89,60.73,,13.12,283.24,5.13,32.91,
2023-06-15,8.75,19.08,147.65,70.75,,9.99,520.34,6.09,52.28,
2023-06-16,11.51,25.57,186.62,98.24,,9.64,797.67,8.26,59.88,
2023-06-17,10.09,19.8,145.57,55.45,,9.1,519.91,6.45,48.19,
2023-06-18,5.21,10.11,101.07,40.85,,10.13,303.98,4.97,16.32,
2023-06-19,8.81,16.81,81.14,63.4,,9.25,290.04,4.8,31.86,
2023-06-20,29.82,55.74,86.08,24.3,,9.02,302.53,4.84,309.37,
2023-06-21,5.17,10.16,89.56,16.74,,8.66,302.45,5.06,24.94,
2023-06-22,5.09,8.81,95.38,25.31,,8.83,291.39,4.75,24.2,
2023-06-23,4.34,6.63,96.96,27.99,,11.78,291.7,4.76,9.17,
2023-06-24,6.34,9.66,130.96,28.49,,9.31,416.4,6.39,17.67,
2023-06-25,23.07,10.31,108.78,36.8,,9.64,326.9,5.11,17.74,
2023-06-26,16.17,6.98,89.88,39.13,,9.32,287.35,4.79,11.91,
2023-06-27,3.49,4.61,75.07,29.91,,8.91,266.65,4.83,6.82,
2023-06-28,4.71,6.39,87.6,19.55,,8.88,282.22,4.76,9.47,
2023-06-29,6.33,9.17,121.56,29.37,,12.48,381.55,7.1,17.13,
2023-06-30,6.76,11.4,131.31,34.98,,16.55,361.38,8.57,25.82,
2023-07-01,7.69,13.9,146.79,48.51,,19.08,485.01,8.87,29.87,
2023-07-02,4.0,7.72,77.06,41.73,,18.01,281.0,8.91,13.78,
2023-07-03,6.72,12.9,136.01,40.89,,18.79,422.6,9.79,29.27,
2023-07-04,8.48,13.86,148.77,46.97,,11.16,523.09,6.8,31.58,
2023-07-05,21.83,14.7,134.88,61.96,,9.88,325.16,4.92,25.82,
2023-07-06,9.31,16.34,121.37,39.08,,11.75,319.3,4.91,30.43,
2023-07-07,13.95,22.66,174.09,30.6,,9.42,546.17,4.9,60.6,
2023-07-08,10.8,18.64,141.92,38.82,,9.39,383.39,5.0,37.07,
2023-07-09,14.59,23.41,143.49,95.88,,10.19,666.93,6.78,37.82,
2023-07-10,12.66,24.22,178.6,55.79,,11.82,581.83,7.56,52.89,
2023-07-11,12.49,22.48,135.79,36.56,,10.53,469.53,5.02,52.26,
2023-07-12,10.9,20.78,135.9,47.07,,10.17,446.95,4.7,37.62,
2023-07-13,8.9,15.7,107.13,32.88,,10.08,328.96,4.65,35.23,
2023-07-14,7.3,8.26,97.88,28.4,,9.98,296.24,4.71,16.7,
2023-07-15,5.79,12.38,82.35,54.17,,10.01,254.96,4.9,30.37,
2023-07-16,8.52,16.7,25.33,2.7,,12.53,316.12,6.5,67.52,
2023-07-17,6.33,11.32,153.43,35.61,,10.54,380.77,4.82,19.91,
2023-07-18,6.12,12.78,114.62,51.21,,10.64,359.89,4.78,22.8,
2023-07-19,4.9,8.18,110.22,38.27,,10.38,341.55,5.52,13.41,
2023-07-20,6.23,11.28,108.41,27.75,,10.1,328.66,5.88,25.74,
2023-07-21,5.01,8.53,122.91,17.63,,9.57,336.95,5.38,17.96,
2023-07-22,10.19,17.75,146.61,69.33,,10.12,687.71,6.73,35.06,
2023-07-23,5.2,8.89,108.86,43.17,,9.73,312.99,5.11,16.56,
2023-07-24,5.78,10.62,132.95,39.38,,9.79,335.41,6.06,21.92,
2023-07-25,12.64,19.89,168.37,78.8,,10.29,735.11,7.02,43.08,
2023-07-26,7.55,14.14,161.47,33.56,,11.06,364.72,5.54,28.99,
2023-07-27,7.48,11.7,160.66,46.43,,10.5,430.61,5.35,26.03,
2023-07-28,9.29,15.35,143.47,57.35,,10.24,540.49,7.28,31.93,
2023-07-29,7.69,13.06,111.15,35.81,,10.01,331.7,5.55,27.28,
2023-07-30,6.73,12.18,138.03,58.79,,11.91,335.49,5.94,24.79,
2023-07-31,9.72,16.06,148.74,58.03,,11.02,393.9,5.73,35.29,
2023-08-01,9.01,15.91,155.13,67.75,,12.41,425.85,5.44,33.89,
2023-08-02,8.03,15.24,121.71,44.38,,10.09,380.54,5.4,31.94,
2023-08-03,9.63,17.34,144.3,30.7,,14.02,414.85,5.52,39.65,
2023-08-04,8.14,13.01,178.61,45.96,,11.28,413.67,5.76,31.05,
2023-08-05,7.52,12.01,160.67,36.61,,10.92,357.0,5.92,25.58,
2023-08-06,8.46,13.49,138.78,30.41,,11.57,328.55,6.88,32.62,
2023-08-07,7.58,12.08,138.93,35.74,,11.5,289.55,5.74,25.33,
2023-08-08,7.02,11.48,130.74,40.69,,11.92,333.81,5.59,23.25,
2023-08-09,7.92,12.88,111.58,38.27,,12.25,331.57,5.13,24.42,
2023-08-10,8.97,15.28,172.74,32.3,,13.01,438.77,6.36,29.67,
2023-08-11,4.91,6.82,110.74,16.87,,11.48,306.76,5.48,11.42,
2023-08-12,14.38,6.36,116.14,14.81,,10.84,335.9,5.43,11.96,
2023-08-13,3.09,4.08,92.04,12.48,,11.55,273.48,5.32,7.36,
2023-08-14,5.46,8.92,123.29,15.01,,11.21,390.33,6.5,20.56,
2023-08-15,6.32,10.64,124.79,14.79,,11.42,351.78,5.79,25.48,
2023-08-16,16.81,12.69,135.51,48.18,,13.41,565.55,7.4,28.15,
2023-08-17,7.12,15.02,144.08,47.08,,11.7,649.66,7.28,35.51,
2023-08-18,8.08,14.59,143.19,62.31,,12.79,413.9,5.81,30.47,
2023-08-19,12.72,23.56,176.23,77.32,,11.83,841.96,7.05,52.64,
2023-08-20,8.07,14.9,119.71,80.19,,13.27,313.42,6.67,29.12,
2023-08-21,8.12,14.14,129.05,50.42,,11.67,385.69,5.67,26.4,
2023-08-22,7.2,13.34,148.68,20.93,,11.21,381.0,5.96,33.04,
2023-08-23,7.79,15.42,124.36,33.73,,11.28,352.99,6.18,27.08,
2023-08-24,6.03,9.32,127.01,10.42,,11.17,367.8,5.7,18.42,
2023-08-25,6.75,11.1,140.64,19.76,,11.51,431.07,6.09,21.08,
2023-08-26,7.2,11.9,136.14,22.79,,11.43,370.22,5.98,19.49,
2023-08-27,17.43,10.29,111.26,39.99,,9.22,338.35,4.91,16.52,
2023-08-28,18.58,6.85,108.4,25.95,,8.84,360.28,4.67,10.37,
2023-08-29,11.79,10.21,105.32,32.58,,9.22,307.19,4.38,16.74,
2023-08-30,4.16,7.15,99.44,14.92,,8.89,323.35,5.3,10.01,
2023-08-31,31.54,5.44,93.77,39.41,,8.75,325.8,4.68,10.98,
2023-09-01,5.7,7.18,131.33,16.63,,8.78,329.7,4.55,7.85,
2023-09-02,9.6,13.42,159.13,26.11,,8.78,418.71,4.57,14.38,
2023-09-03,8.34,7.88,161.37,22.8,,8.81,455.24,4.93,8.34,
2023-09-04,69.36,13.31,140.76,14.26,,8.88,360.42,4.33,17.0,
2023-09-05,9.21,15.65,186.46,18.91,,8.82,359.49,4.39,16.51,
2023-09-06,12.28,22.08,209.13,17.55,,8.96,416.55,4.57,24.28,
2023-09-07,13.21,25.65,458.56,41.84,,9.01,491.83,4.91,27.86,
2023-09-08,8.13,,512.17,42.21,,9.48,618.73,4.82,,
2023-09-09,8.2,7.95,466.83,20.17,,8.7,406.98,4.53,8.39,
2023-09-10,8.71,10.72,400.32,24.72,,8.99,334.46,4.69,11.12,
2023-09-11,9.09,11.4,458.32,183.33,,9.25,353.24,4.68,12.12,
2023-09-12,2.49,1.11,405.23,183.29,,8.7,354.13,5.57,1.26,
2023-09-13,12.09,,404.11,27.58,,9.62,409.58,4.41,,
2023-09-14,15.13,,486.61,46.67,,9.76,521.6,4.98,,
2023-09-15,41.97,71.41,691.46,173.38,,9.44,970.61,6.31,75.87,
2023-09-16,31.12,49.22,658.54,101.49,,11.16,959.19,6.56,53.39,
2023-09-17,42.31,51.55,689.77,193.08,,10.24,1237.9,8.31,53.21,
2023-09-18,30.62,48.93,673.47,309.77,,10.67,1083.09,6.66,51.46,
2023-09-19,20.16,37.36,488.09,109.19,,9.81,654.18,5.21,39.97,
2023-09-20,111.1,43.03,720.31,60.24,,9.33,596.12,5.3,45.01,
2023-09-21,51.2,90.09,411.5,120.76,,12.0,991.14,5.63,92.9,
2023-09-22,59.05,27.6,424.66,58.2,,9.4,452.64,5.64,29.57,
2023-09-23,11.81,19.69,458.87,43.34,,9.97,442.76,4.93,21.04,
2023-09-24,16.21,29.01,391.1,27.34,,9.61,426.39,4.74,30.4,
2023-09-25,28.64,50.49,544.09,56.82,,9.41,603.55,5.77,52.13,
2023-09-26,40.62,78.81,566.59,124.41,,9.67,869.6,7.79,82.54,
2023-09-27,23.19,35.37,503.64,34.57,,9.35,408.26,4.75,36.33,
2023-09-28,49.8,88.48,548.91,163.44,,9.76,890.31,7.5,90.81,
2023-09-29,39.16,68.85,615.68,450.14,,10.46,899.75,6.11,72.47,
2023-09-30,39.62,52.41,,,,11.69,1189.9,7.31,55.41,
2023-10-01,17.52,22.21,,,,13.22,360.89,6.46,22.58,
2023-10-02,20.79,27.08,502.26,94.74,,11.09,422.54,4.98,27.66,
2023-10-03,28.83,34.08,322.42,68.55,,13.58,631.88,5.44,90.58,
2023-10-04,29.44,28.59,354.66,138.22,,12.43,1680.09,7.14,105.51,
2023-10-05,30.97,26.28,627.78,164.72,,12.82,1768.66,7.25,90.02,
2023-10-06,15.76,15.6,308.73,94.97,,12.45,1000.55,5.43,54.92,
2023-10-07,25.11,8.84,252.83,38.86,,10.52,464.51,5.59,32.48,
2023-10-08,5.06,4.82,184.65,31.83,,9.88,304.6,4.82,15.05,
